algorithm,n,seed,comparison_count,degree_gini,degree_p80_fraction,degree_normalized_entropy,maximum_degree_share,strength_gini,strength_p80_fraction,strength_normalized_entropy,maximum_strength_share,progress_fraction
quick-dual-pivot,128,71,128,0.72796630859375,0.3125,0.6465100960676072,0.25390625,0.72796630859375,0.3125,0.6465100960676072,0.25390625,0.13209494324045407
quick-dual-pivot,128,71,256,0.550445556640625,0.53125,0.7326819707596988,0.232421875,0.550445556640625,0.53125,0.7326819707596988,0.232421875,0.26418988648090813
quick-dual-pivot,128,71,512,0.5723419189453125,0.4453125,0.8389844121632082,0.1162109375,0.5723419189453125,0.4453125,0.8389844121632082,0.1162109375,0.5283797729618163
quick-dual-pivot,128,71,969,0.39892930856553144,0.5859375,0.9255584999858714,0.06140350877192982,0.39892930856553144,0.5859375,0.9255584999858714,0.06140350877192982,1.0
quick-dual-pivot,128,72,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011890606420927466
quick-dual-pivot,128,72,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0023781212841854932
quick-dual-pivot,128,72,4,0.974609375,0.0234375,0.2722341517470809,0.375,0.974609375,0.0234375,0.2722341517470809,0.375,0.0047562425683709865
quick-dual-pivot,128,72,8,0.9638671875,0.03125,0.3606282100496713,0.3125,0.9638671875,0.03125,0.3606282100496713,0.3125,0.009512485136741973
quick-dual-pivot,128,72,16,0.94873046875,0.0546875,0.4262083704777643,0.28125,0.94873046875,0.0546875,0.4262083704777643,0.28125,0.019024970273483946
quick-dual-pivot,128,72,32,0.915283203125,0.09375,0.5056096689704114,0.265625,0.915283203125,0.09375,0.5056096689704114,0.265625,0.03804994054696789
quick-dual-pivot,128,72,64,0.8531494140625,0.1640625,0.5753738773004142,0.2578125,0.8531494140625,0.1640625,0.5753738773004142,0.2578125,0.07609988109393578
quick-dual-pivot,128,72,128,0.7271728515625,0.3125,0.6476012014184426,0.2578125,0.7271728515625,0.3125,0.6476012014184426,0.2578125,0.15219976218787157
quick-dual-pivot,128,72,256,0.555755615234375,0.5234375,0.7369686027600743,0.22265625,0.555755615234375,0.5234375,0.7369686027600743,0.22265625,0.30439952437574314
quick-dual-pivot,128,72,512,0.5692291259765625,0.4296875,0.8455762051780958,0.111328125,0.5692291259765625,0.4296875,0.8455762051780958,0.111328125,0.6087990487514863
quick-dual-pivot,128,72,841,0.374842077883472,0.609375,0.9305563789191406,0.06777645659928656,0.374842077883472,0.609375,0.9305563789191406,0.06777645659928656,1.0
quick-dual-pivot,128,73,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011976047904191617
quick-dual-pivot,128,73,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0023952095808383233
quick-dual-pivot,128,73,4,0.974609375,0.0234375,0.2722341517470809,0.375,0.974609375,0.0234375,0.2722341517470809,0.375,0.004790419161676647
quick-dual-pivot,128,73,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.009580838323353293
quick-dual-pivot,128,73,16,0.94775390625,0.0546875,0.43051998745831616,0.34375,0.94775390625,0.0546875,0.43051998745831616,0.34375,0.019161676646706587
quick-dual-pivot,128,73,32,0.914306640625,0.09375,0.5061200538236432,0.328125,0.914306640625,0.09375,0.5061200538236432,0.328125,0.03832335329341317
quick-dual-pivot,128,73,64,0.845703125,0.1640625,0.582009758095961,0.328125,0.845703125,0.1640625,0.582009758095961,0.328125,0.07664670658682635
quick-dual-pivot,128,73,128,0.71282958984375,0.3125,0.655353766591368,0.31640625,0.71282958984375,0.3125,0.655353766591368,0.31640625,0.1532934131736527
quick-dual-pivot,128,73,256,0.618194580078125,0.4140625,0.7557417649611496,0.2421875,0.618194580078125,0.4140625,0.7557417649611496,0.2421875,0.3065868263473054
quick-dual-pivot,128,73,512,0.6082611083984375,0.3828125,0.8349782654417687,0.12109375,0.6082611083984375,0.3828125,0.8349782654417687,0.12109375,0.6131736526946108
quick-dual-pivot,128,73,835,0.36534431137724543,0.625,0.9321399261016491,0.07425149700598803,0.36534431137724543,0.625,0.9321399261016491,0.07425149700598803,1.0
quick-dual-pivot,128,74,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0012626262626262627
quick-dual-pivot,128,74,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0025252525252525255
quick-dual-pivot,128,74,4,0.97265625,0.03125,0.2857142857142857,0.5,0.97265625,0.03125,0.2857142857142857,0.5,0.005050505050505051
quick-dual-pivot,128,74,8,0.9638671875,0.03125,0.3606282100496713,0.3125,0.9638671875,0.03125,0.3606282100496713,0.3125,0.010101010101010102
quick-dual-pivot,128,74,16,0.94091796875,0.0625,0.44837713031545906,0.34375,0.94091796875,0.0625,0.44837713031545906,0.34375,0.020202020202020204
quick-dual-pivot,128,74,32,0.9013671875,0.109375,0.5255708075143269,0.3125,0.9013671875,0.109375,0.5255708075143269,0.3125,0.04040404040404041
quick-dual-pivot,128,74,64,0.8397216796875,0.1640625,0.5907013131011952,0.2734375,0.8397216796875,0.1640625,0.5907013131011952,0.2734375,0.08080808080808081
quick-dual-pivot,128,74,128,0.705322265625,0.3125,0.6614345251611412,0.28125,0.705322265625,0.3125,0.6614345251611412,0.28125,0.16161616161616163
quick-dual-pivot,128,74,256,0.575103759765625,0.4921875,0.749845370978942,0.220703125,0.575103759765625,0.4921875,0.749845370978942,0.220703125,0.32323232323232326
quick-dual-pivot,128,74,512,0.593719482421875,0.390625,0.8431396769223607,0.1103515625,0.593719482421875,0.390625,0.8431396769223607,0.1103515625,0.6464646464646465
quick-dual-pivot,128,74,792,0.368459990530303,0.625,0.9331881953438885,0.07133838383838384,0.368459990530303,0.625,0.9331881953438885,0.07133838383838384,1.0
quick-dual-pivot,128,75,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0010799136069114472
quick-dual-pivot,128,75,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0021598272138228943
quick-dual-pivot,128,75,4,0.974609375,0.0234375,0.2722341517470809,0.375,0.974609375,0.0234375,0.2722341517470809,0.375,0.004319654427645789
quick-dual-pivot,128,75,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.008639308855291577
quick-dual-pivot,128,75,16,0.94873046875,0.0546875,0.4262083704777643,0.28125,0.94873046875,0.0546875,0.4262083704777643,0.28125,0.017278617710583154
quick-dual-pivot,128,75,32,0.917724609375,0.09375,0.49668109754184,0.265625,0.917724609375,0.09375,0.49668109754184,0.265625,0.03455723542116631
quick-dual-pivot,128,75,64,0.85498046875,0.1640625,0.5708104662672939,0.265625,0.85498046875,0.1640625,0.5708104662672939,0.265625,0.06911447084233262
quick-dual-pivot,128,75,128,0.72796630859375,0.3125,0.6465100960676072,0.25390625,0.72796630859375,0.3125,0.6465100960676072,0.25390625,0.13822894168466524
quick-dual-pivot,128,75,256,0.550750732421875,0.53125,0.7315861653565598,0.234375,0.550750732421875,0.53125,0.7315861653565598,0.234375,0.27645788336933047
quick-dual-pivot,128,75,512,0.5597686767578125,0.4609375,0.8365415964586417,0.1171875,0.5597686767578125,0.4609375,0.8365415964586417,0.1171875,0.5529157667386609
quick-dual-pivot,128,75,926,0.37122873920086397,0.6171875,0.9321575010096369,0.06479481641468683,0.37122873920086397,0.6171875,0.9321575010096369,0.06479481641468683,1.0
quick-dual-pivot,128,76,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011376564277588168
quick-dual-pivot,128,76,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0022753128555176336
quick-dual-pivot,128,76,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.004550625711035267
quick-dual-pivot,128,76,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.009101251422070534
quick-dual-pivot,128,76,16,0.94970703125,0.0546875,0.4172797990491928,0.28125,0.94970703125,0.0546875,0.4172797990491928,0.28125,0.01820250284414107
quick-dual-pivot,128,76,32,0.918212890625,0.09375,0.4922168118275542,0.265625,0.918212890625,0.09375,0.4922168118275542,0.265625,0.03640500568828214
quick-dual-pivot,128,76,64,0.8509521484375,0.1640625,0.5788440710425403,0.2890625,0.8509521484375,0.1640625,0.5788440710425403,0.2890625,0.07281001137656427
quick-dual-pivot,128,76,128,0.72149658203125,0.3125,0.6523052073473965,0.28515625,0.72149658203125,0.3125,0.6523052073473965,0.28515625,0.14562002275312855
quick-dual-pivot,128,76,256,0.5631103515625,0.5078125,0.7436368086312761,0.23828125,0.5631103515625,0.5078125,0.7436368086312761,0.23828125,0.2912400455062571
quick-dual-pivot,128,76,512,0.5918731689453125,0.3984375,0.8341033098484103,0.119140625,0.5918731689453125,0.3984375,0.8341033098484103,0.119140625,0.5824800910125142
quick-dual-pivot,128,76,879,0.3748844567690557,0.6171875,0.931783485775183,0.06939704209328783,0.3748844567690557,0.6171875,0.931783485775183,0.06939704209328783,1.0
quick-dual-pivot,128,77,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.001277139208173691
quick-dual-pivot,128,77,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002554278416347382
quick-dual-pivot,128,77,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.005108556832694764
quick-dual-pivot,128,77,8,0.96484375,0.03125,0.3547797990491928,0.375,0.96484375,0.03125,0.3547797990491928,0.375,0.010217113665389528
quick-dual-pivot,128,77,16,0.94873046875,0.0546875,0.4262083704777643,0.28125,0.94873046875,0.0546875,0.4262083704777643,0.28125,0.020434227330779056
quick-dual-pivot,128,77,32,0.916748046875,0.09375,0.5011453832561256,0.265625,0.916748046875,0.09375,0.5011453832561256,0.265625,0.04086845466155811
quick-dual-pivot,128,77,64,0.854248046875,0.1640625,0.5730426091244368,0.265625,0.854248046875,0.1640625,0.5730426091244368,0.265625,0.08173690932311622
quick-dual-pivot,128,77,128,0.72406005859375,0.3125,0.6507245405947527,0.26953125,0.72406005859375,0.3125,0.6507245405947527,0.26953125,0.16347381864623245
quick-dual-pivot,128,77,256,0.5780029296875,0.4921875,0.7433549541218958,0.224609375,0.5780029296875,0.4921875,0.7433549541218958,0.224609375,0.3269476372924649
quick-dual-pivot,128,77,512,0.5793914794921875,0.40625,0.8497764398988872,0.1123046875,0.5793914794921875,0.40625,0.8497764398988872,0.1123046875,0.6538952745849298
quick-dual-pivot,128,77,783,0.3587364303959131,0.6328125,0.9333838430160598,0.07343550446998723,0.3587364303959131,0.6328125,0.9333838430160598,0.07343550446998723,1.0
quick-dual-pivot,128,78,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0012738853503184713
quick-dual-pivot,128,78,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0025477707006369425
quick-dual-pivot,128,78,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.005095541401273885
quick-dual-pivot,128,78,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.01019108280254777
quick-dual-pivot,128,78,16,0.94677734375,0.0546875,0.43513694190633573,0.28125,0.94677734375,0.0546875,0.43513694190633573,0.28125,0.02038216560509554
quick-dual-pivot,128,78,32,0.91552734375,0.09375,0.5052187299998004,0.28125,0.91552734375,0.09375,0.5052187299998004,0.28125,0.04076433121019108
quick-dual-pivot,128,78,64,0.8470458984375,0.1640625,0.5840048845297666,0.2734375,0.8470458984375,0.1640625,0.5840048845297666,0.2734375,0.08152866242038216
quick-dual-pivot,128,78,128,0.707763671875,0.3125,0.6603184537325697,0.28125,0.707763671875,0.3125,0.6603184537325697,0.28125,0.16305732484076432
quick-dual-pivot,128,78,256,0.588714599609375,0.46875,0.749202449405616,0.21875,0.588714599609375,0.46875,0.749202449405616,0.21875,0.32611464968152865
quick-dual-pivot,128,78,512,0.5932464599609375,0.3671875,0.8462573831477983,0.109375,0.5932464599609375,0.3671875,0.8462573831477983,0.109375,0.6522292993630573
quick-dual-pivot,128,78,785,0.3566381369426752,0.625,0.9354618720648203,0.07133757961783439,0.3566381369426752,0.625,0.9354618720648203,0.07133757961783439,1.0
quick-dual-pivot,128,79,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.00129366106080207
quick-dual-pivot,128,79,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.00258732212160414
quick-dual-pivot,128,79,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.00517464424320828
quick-dual-pivot,128,79,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.01034928848641656
quick-dual-pivot,128,79,16,0.94921875,0.0546875,0.42468408302108546,0.3125,0.94921875,0.0546875,0.42468408302108546,0.3125,0.02069857697283312
quick-dual-pivot,128,79,32,0.9140625,0.09375,0.5077136646571844,0.3125,0.9140625,0.09375,0.5077136646571844,0.3125,0.04139715394566624
quick-dual-pivot,128,79,64,0.849365234375,0.1640625,0.5805767767084044,0.296875,0.849365234375,0.1640625,0.5805767767084044,0.296875,0.08279430789133248
quick-dual-pivot,128,79,128,0.71466064453125,0.3125,0.6557112561513155,0.30078125,0.71466064453125,0.3125,0.6557112561513155,0.30078125,0.16558861578266496
quick-dual-pivot,128,79,256,0.62060546875,0.4140625,0.7495739282104373,0.240234375,0.62060546875,0.4140625,0.7495739282104373,0.240234375,0.3311772315653299
quick-dual-pivot,128,79,512,0.5508270263671875,0.4296875,0.8674344950176018,0.1201171875,0.5508270263671875,0.4296875,0.8674344950176018,0.1201171875,0.6623544631306598
quick-dual-pivot,128,79,773,0.3466708441138422,0.640625,0.9367887237003037,0.0795601552393273,0.3466708441138422,0.640625,0.9367887237003037,0.0795601552393273,1.0
quick-dual-pivot,128,80,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0012437810945273632
quick-dual-pivot,128,80,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0024875621890547263
quick-dual-pivot,128,80,4,0.974609375,0.0234375,0.2722341517470809,0.375,0.974609375,0.0234375,0.2722341517470809,0.375,0.004975124378109453
quick-dual-pivot,128,80,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.009950248756218905
quick-dual-pivot,128,80,16,0.94970703125,0.0546875,0.4172797990491928,0.28125,0.94970703125,0.0546875,0.4172797990491928,0.28125,0.01990049751243781
quick-dual-pivot,128,80,32,0.918212890625,0.09375,0.49221681182755417,0.265625,0.918212890625,0.09375,0.49221681182755417,0.265625,0.03980099502487562
quick-dual-pivot,128,80,64,0.8548583984375,0.1640625,0.5709095915861285,0.2578125,0.8548583984375,0.1640625,0.5709095915861285,0.2578125,0.07960199004975124
quick-dual-pivot,128,80,128,0.72723388671875,0.3125,0.6475512572518665,0.26171875,0.72723388671875,0.3125,0.6475512572518665,0.26171875,0.15920398009950248
quick-dual-pivot,128,80,256,0.56243896484375,0.515625,0.7414596443231,0.23046875,0.56243896484375,0.515625,0.7414596443231,0.23046875,0.31840796019900497
quick-dual-pivot,128,80,512,0.5913238525390625,0.3671875,0.842769231149456,0.115234375,0.5913238525390625,0.3671875,0.842769231149456,0.115234375,0.6368159203980099
quick-dual-pivot,128,80,804,0.3821808924129353,0.609375,0.9285029174236138,0.07338308457711443,0.3821808924129353,0.609375,0.9285029174236138,0.07338308457711443,1.0
quick-dual-pivot,128,81,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0011261261261261261
quick-dual-pivot,128,81,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0022522522522522522
quick-dual-pivot,128,81,4,0.97265625,0.03125,0.2857142857142857,0.5,0.97265625,0.03125,0.2857142857142857,0.5,0.0045045045045045045
quick-dual-pivot,128,81,8,0.9619140625,0.0390625,0.3602546030856855,0.4375,0.9619140625,0.0390625,0.3602546030856855,0.4375,0.009009009009009009
quick-dual-pivot,128,81,16,0.94775390625,0.0546875,0.43051998745831604,0.34375,0.94775390625,0.0546875,0.43051998745831604,0.34375,0.018018018018018018
quick-dual-pivot,128,81,32,0.909423828125,0.09375,0.5105776653165515,0.359375,0.909423828125,0.09375,0.5105776653165515,0.359375,0.036036036036036036
quick-dual-pivot,128,81,64,0.8348388671875,0.171875,0.5875313044279218,0.3515625,0.8348388671875,0.171875,0.5875313044279218,0.3515625,0.07207207207207207
quick-dual-pivot,128,81,128,0.6824951171875,0.3359375,0.662724628791687,0.3515625,0.6824951171875,0.3359375,0.662724628791687,0.3515625,0.14414414414414414
quick-dual-pivot,128,81,256,0.650482177734375,0.3203125,0.7595852350969712,0.23828125,0.650482177734375,0.3203125,0.7595852350969712,0.23828125,0.2882882882882883
quick-dual-pivot,128,81,512,0.5299530029296875,0.4453125,0.8672657068940489,0.119140625,0.5299530029296875,0.4453125,0.8672657068940489,0.119140625,0.5765765765765766
quick-dual-pivot,128,81,888,0.39071297860360366,0.6015625,0.9287137835102972,0.0686936936936937,0.39071297860360366,0.6015625,0.9287137835102972,0.0686936936936937,1.0
quick-dual-pivot,128,82,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0012594458438287153
quick-dual-pivot,128,82,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.0025188916876574307
quick-dual-pivot,128,82,4,0.974609375,0.0234375,0.27223415174708093,0.375,0.974609375,0.0234375,0.27223415174708093,0.375,0.005037783375314861
quick-dual-pivot,128,82,8,0.96484375,0.03125,0.3547797990491928,0.375,0.96484375,0.03125,0.3547797990491928,0.375,0.010075566750629723
quick-dual-pivot,128,82,16,0.947265625,0.0546875,0.433612654449657,0.3125,0.947265625,0.0546875,0.433612654449657,0.3125,0.020151133501259445
quick-dual-pivot,128,82,32,0.91162109375,0.09375,0.5121779503714702,0.3125,0.91162109375,0.09375,0.5121779503714702,0.3125,0.04030226700251889
quick-dual-pivot,128,82,64,0.8427734375,0.1640625,0.5872732052798331,0.296875,0.8427734375,0.1640625,0.5872732052798331,0.296875,0.08060453400503778
quick-dual-pivot,128,82,128,0.68890380859375,0.3203125,0.6634970866117501,0.33203125,0.68890380859375,0.3203125,0.6634970866117501,0.33203125,0.16120906801007556
quick-dual-pivot,128,82,256,0.584259033203125,0.46875,0.7544617988061261,0.224609375,0.584259033203125,0.46875,0.7544617988061261,0.224609375,0.3224181360201511
quick-dual-pivot,128,82,512,0.5788421630859375,0.4140625,0.8468310992844295,0.1123046875,0.5788421630859375,0.4140625,0.8468310992844295,0.1123046875,0.6448362720403022
quick-dual-pivot,128,82,794,0.3559213633501259,0.6328125,0.9348567417052898,0.07241813602015114,0.3559213633501259,0.6328125,0.9348567417052898,0.07241813602015114,1.0
quick-dual-pivot,128,83,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.0013175230566534915
quick-dual-pivot,128,83,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002635046113306983
quick-dual-pivot,128,83,4,0.974609375,0.0234375,0.2722341517470809,0.375,0.974609375,0.0234375,0.2722341517470809,0.375,0.005270092226613966
quick-dual-pivot,128,83,8,0.9658203125,0.03125,0.3427710671925285,0.3125,0.9658203125,0.03125,0.3427710671925285,0.3125,0.010540184453227932
quick-dual-pivot,128,83,16,0.94677734375,0.0546875,0.43513694190633573,0.28125,0.94677734375,0.0546875,0.43513694190633573,0.28125,0.021080368906455864
quick-dual-pivot,128,83,32,0.916748046875,0.09375,0.5011453832561256,0.265625,0.916748046875,0.09375,0.5011453832561256,0.265625,0.04216073781291173
quick-dual-pivot,128,83,64,0.8521728515625,0.1640625,0.5773084559583379,0.2734375,0.8521728515625,0.1640625,0.5773084559583379,0.2734375,0.08432147562582346
quick-dual-pivot,128,83,128,0.72113037109375,0.3125,0.6531316143947236,0.26171875,0.72113037109375,0.3125,0.6531316143947236,0.26171875,0.1686429512516469
quick-dual-pivot,128,83,256,0.58355712890625,0.4765625,0.7442853526713263,0.208984375,0.58355712890625,0.4765625,0.7442853526713263,0.208984375,0.3372859025032938
quick-dual-pivot,128,83,512,0.5953521728515625,0.375,0.8438370585410377,0.1044921875,0.5953521728515625,0.375,0.8438370585410377,0.1044921875,0.6745718050065876
quick-dual-pivot,128,83,759,0.36168066534914356,0.6328125,0.9306754900661467,0.07048748353096179,0.36168066534914356,0.6328125,0.9306754900661467,0.07048748353096179,1.0
quick-dual-pivot,128,84,1,0.984375,0.015625,0.14285714285714285,0.5,0.984375,0.015625,0.14285714285714285,0.5,0.001160092807424594
quick-dual-pivot,128,84,2,0.98046875,0.0234375,0.21428571428571427,0.5,0.98046875,0.0234375,0.21428571428571427,0.5,0.002320185614849188
quick-dual-pivot,128,84,4,0.974609375,0.0234375,0.2722341517470809,0.375,0.974609375,0.0234375,0.2722341517470809,0.375,0.004640371229698376
quick-dual-pivot,128,84,8,0.96484375,0.03125,0.3547797990491928,0.375,0.96484375,0.03125,0.3547797990491928,0.375,0.009280742459396751
quick-dual-pivot,128,84,16,0.94677734375,0.0546875,0.43513694190633573,0.28125,0.94677734375,0.0546875,0.43513694190633573,0.28125,0.018561484918793503
quick-dual-pivot,128,84,32,0.9169921875,0.09375,0.5007544442855149,0.28125,0.9169921875,0.09375,0.5007544442855149,0.28125,0.037122969837587005
quick-dual-pivot,128,84,64,0.8533935546875,0.1640625,0.5750763131011951,0.2734375,0.8533935546875,0.1640625,0.5750763131011951,0.2734375,0.07424593967517401
quick-dual-pivot,128,84,128,0.72540283203125,0.3125,0.6493331790166128,0.27734375,0.72540283203125,0.3125,0.6493331790166128,0.27734375,0.14849187935034802
quick-dual-pivot,128,84,256,0.546051025390625,0.5390625,0.7361635342393065,0.240234375,0.546051025390625,0.5390625,0.7361635342393065,0.240234375,0.29698375870069604
